author_id,author_name
29428,Yom Tov Lipmann ben Nathan ha-Levi ben Wallerstein Heller
29429,Howard E. Wasdin
29430,Bonnie Bader
29431,David Groff
29432,John Rentoul
29433,Hugh Ambrose
29434,John C. G. Röhl
29435,Duane H. Roen
29436,Stuart C.
29437,Theresa Enos
29438,Samuel Marx
29439,Karl Sabbagh
29440,Rosie O'Donnell
29441,Mende Nazer
29442,David Donovan
29443,Sherill Tippins
29444,Ibn Khallikān
29445,Sean Smith
29446,Anita Moorjani
29447,Charles Lindsey
29448,Gwen Russell
29449,Flory A. Van Beek
29450,Juan Gil-Albert
29451,Giovanni Rosini
29452,George Lewis Prentiss
29453,Frederick Buechner
29454,Brooke Shields
29455,Judith Thurman
29456,Burke Davis
29457,Jilin Shi di fang zhi bian zuan wei yuan hui
29458,Sir William Osler
29459,Hamersly
29460,Lewis Randolph
29461,Helen Rappaport
29462,Justine Picardie
29463,Asa Gray
29464,Manners
29465,Victoria Lady
29466,Giuseppe Fiori
29467,Torre DeRoche
29468,Donald J. Raleigh
29469,Akhmed Akhmedovich Iskenderov
29470,Sue Klebold
29471,Dana Perino
29472,Dave Marsh
29473,Barbara Thrash Murphy
29474,Deborah Murphy
29475,Steve Lukather
29476,Daniel Schönpflug
29477,Alfred Adler
29478,Bathild Bouniol
29479,Mike Venezia
29480,Robert Falcon Scott
29481,Roy Hattersley
29482,Franz Farga
29483,Vittorio Alfieri
29484,Nensai Hara
29485,Torquemada
29486,Juan de
29487,Seton Lloyd
29488,Dorothy Brewster
29489,Ralph N. James
29490,Willi Reich
29491,Ivan Doig
29492,Günther Deschner
29493,Bob Geldof
29494,Mass-Observation.
29495,Mass Observation
29496,Cynthia Fitterer Klingel
29497,Sally Ganchy
29498,David Fisher
29499,Frederic Boase
29500,Rosemary Freeman
29501,Christopher Ciccone
29502,Benno Hubensteiner
29503,Bigelow
29504,J. G. Nichols
29505,Alberto Anunziato
29506,Mignet M.
29507,Lord David Cecil
29508,Frances Wood
29509,André Pirro
29510,Thomas Keneally
29511,Jacques Suffel
29512,George Park Fisher
29513,Jeff Pearlman
29514,Alfred Brunson
29515,Hans Heinz Stuckenschmidt
29516,Tina Brown
29517,Playfair
29518,Giles
29519,Yazhong Ma
29520,Mark Anthony Neal
29521,Cary Nelson
29522,Jefferson Hendricks
29523,Linda J. Rynbrandt
29524,Joe Hagan
29525,Diane Atkinson
29526,Jeff Bauman
29527,Bret Witter
29528,Robert Hardman
29529,Philip H. Wicksteed
29530,Casey Cep
29531,Monte Akers
29532,Peter Ilich Tchaikovsky
29533,Claude B. Levenson
29534,Irvin Muchnick
29535,Susan Mitchell Sommers
29536,Lori Hile
29537,Charles Graeber
29538,Hallie Rubenhold
29539,Louise Brealey
29540,Blake Gopnik
29541,Nelson Johnson
29542,Helen Langdon
29543,James R. Hansen
29544,Sally Field
29545,Bernadette Murphy
29546,Gareth Dale
29547,Michael Schulman
29548,Caroline Potter
29549,Zachary Leader
29550,Susan Spencer-Wendel
29551,Ricardo Semler
29552,James Leasor
29553,Gerard Noel
29554,Han Suyin
29555,Tamara de Lempicka
29556,Alain Blondel
29557,Ingried brugger
29558,Cecil Hicks
29559,Geoffrey Wheatcroft
29560,Thomas McGuane
29561,Richard Vaughan
29562,Richard 1927- Vaughan
29563,Angus Wilson
29564,Bernardine Evaristo
29565,Julia Osuna Aguilar
29566,Laurence Spurling
29567,Matt Caprioli
29568,Marion Meade
29569,Mikal Gilmore
29570,Ruth Altbeker Cyprys
29571,Neil Lennon
29572,Oliver August
29573,Peter Rühmkorf
29574,Al Checchi
29575,Anthony Summers
29576,Sarah Forsyth
29577,Sarah Ruhl
29578,Anne F. Rockwell
29579,Benjamin Yang
29580,Yvonne Stevens Walton Harris
29581,Lucy Moore
29582,Jean-Dominique Bauby
29583,Steve Turner
29584,Roger A. Caras
29585,J. Randy Taraborrelli
29586,Robert Fox
29587,Robert Schoenberg
29588,Aaron Burr
29589,Vincent Orange
29590,Manasseh ben Israel
29591,Vanessa Nakate
29592,Ira Berkow
29593,Martin Huxley
29594,Richard Barnes
29595,Pete Townshend
29596,Karen Levine
29597,Seb Hunter
29598,McCabe
29599,Karolyn Smardz Frost
29600,Scholes
29601,Percy Alfred
29602,Allison Drew
29603,Lesley-Ann Jones
29604,Kate Petty
29605,Rob Shone
29606,Anita Ganeri
29607,Georges Lafourcade
29608,Joseph McCarthy
29609,J. R. Weil
29610,W.T. Brannon
29611,Joseph R. Weil
29612,Yellow Kid Weil
29613,Yellow Kid Weil as told to W.T. Brannon
29614,Yevgeny Aleksandrovich Yevtushenko
29615,Ammon Monroe Aurand
29616,James F Keller
29617,William J Klose
29618,Ronnie Corbett
29619,Dag Hammarskjöld
29620,Germain Seligman
29621,Sara Fricker Coleridge
29622,Sheila Ravenscroft
29623,Albéric Cahuet
29624,Alberic Cahuet
29625,Albe&#769;ric 1877-1942 Cahuet
29626,Robert Perceval Graves
29627,Rashleigh Holt-White
29628,Varlam Tikhonovich Shalamov
29629,Bernie Chowdhury
29630,Jerri Nielsen
29631,Simone Arman de Caillavet Maurois
29632,André Breton
29633,William Aubrey Darlington
29634,Wrenn
29635,C. L.
29636,Augustin Souchy
29637,Julian Rubinstein
29638,Zana Muhsen
29639,Andrew Crofts
29640,Donald McKayle
29641,Blair Tindall
29642,Walter Harding
29643,Janet STERNBURG
29644,Janet Sternberg
29645,Janet Sternburg
29646,Elizabeth Hayt
29647,Souad
29648,Sandy Weill
29649,Judah S. Kraushaar
29650,Kristen Breitweiser
29651,Jennie Erdal
29652,JENNIE ERDAL
29653,John Dee
29654,Lindy Woodhead
29655,Frank Gardner
29656,FRANK GARDNER
29657,Gardner
29658,Gardner Frank
29659,Li Chih-Ch'ang
29660,Martha Raddatz
29661,Anthony Holden
29662,George Sullivan
29663,Jean-Eugène Robert-Houdin
29664,Baron-Wilson
29665,Cornwell Mrs.
29666,Cornwell Baron-Wilson
29667,Chic Conwell
29668,Christian Dior
29669,Christiaan Rudolf De Wet
29670,Bernard B. Kerik
29671,Stephan Talty
29672,Bob Knight
29673,Bob Hammel
29674,Carlo Feltrinelli
29675,Carly Simon
29676,Chilton
29677,Mark Salzman
29678,Reza Aslan
29679,Dr Mounir Moussa
29680,Dr Hoda Abbas Moussa
29681,Mr Ashraf Killany
29682,John Berryman
29683,Sita Ram Pandey
29684,Sita Ram Pande
29685,James Lunt
29686,Anthony Arnove
29687,Christopher K. Ryan
29688,Rhoda Blumberg
29689,Reinaldo Arenas
29690,Louis Sheaffer
29691,Peter Biskind
29692,Dave Kindred
29693,Harry Reid
29694,Mark Warren
29695,Plantagenet Somerset Fry
29696,Yvonne Kapp
29697,Roland Huntford
29698,William H. McRaven
29699,Make Your Make Your Bed
29700,Thomas A. Marks
29701,Penny Junor
29702,Brent Schlender
29703,Rick Tetzeli
29704,Lisa Brennan-Jobs
29705,James Comey
29706,James B. Comey
29707,William Hall Griffin
29708,Nina Stibbe
29709,Mimi Alford
29710,Tianjue Su
29711,Hilde Spiel
29712,David Hume of Godscroft
29713,Frans Antonie Stafleu
29714,Peter Costello
29715,Barbara Goldsmith
29716,Noʻah Ben-Porat
29717,Camille Graeser
29718,Abraham Pais
29719,Malcolm James
29720,Nicholson Baker
29721,Charles V. Hamilton
29722,Tisha Hamilton
29723,CharlesV Hamilton
29724,David Quinlan
29725,Robert Hillary King
29726,Richard N. Current
29727,Hester Lynch Piozzi
29728,Józef Czapski
29729,John Bainbridge
29730,Rian Malan
29731,John C. Waugh
29732,Henry Villard
29733,Melissa Fay Greene
29734,Ken Wilber
29735,Morton N. Cohen
29736,Deloney
29737,John J. Craven
29738,Garrard Conley
29739,CONLEY  GARRARD
29740,Sylvia Beach
29741,Richard Lawrence Ollard
29742,Hope Jahren
29743,Abu Ja'far Muhammad ibn Jarir al-Tabari
29744,Christian Gottlieb Jöcher
29745,Pickens
29746,Michael Broers
29747,Isaac Kimber
29748,William A.M.
29749,Mike Massimino
29750,United States Information Service (Rangoon
29751,Burma)
29752,Cléry M.
29753,Susanna Anthony
29754,Ingri Parin D'Aulaire
29755,Edgar Parin D'Aulaire
29756,Saint John Chrysostom
29757,G. C. Faber
29758,Julius Köstlin
29759,Emilie Ruete
29760,Adolf Erik Nordenskiöld
29761,Pierre Loti
29762,George Tenet
29763,Kazimierz Waliszewski
29764,Joe Cowell
29765,Winfield
29766,Michael Lewis
29767,Joy James
29768,Kathy Davis
29769,Stephen Winsten
29770,S. Winsten
29771,Jeffrey Hopkins
29772,Elizabeth S. Napper
29773,Montrew Dunham
29774,Nora Glickman
29775,Manfred Kuehn
29776,Susan Estrich
29777,Jonathan Culler
29778,Jonathan D. Culler
29779,Diana Vreeland
29780,William Finnegan
29781,Mordechai Nisan
29782,David Kherdian
29783,Roland Barthes
29784,Herb Boyd
29785,Ray Robinson
29786,John Leguizamo
29787,Helen H. Holcomb
29788,Jack Hurst
29789,George Byron Merrick
29790,Larry Platt
29791,William Dunham
29792,W. R. Crocker
29793,Ian Gow
29794,Russell Baker
29795,Mernissi
29796,Fatima.
29797,Catherine Harper
29798,Linda Martin
29799,Peter Chrisp
29800,RICHARD SANDERS
29801,Alastair Phillips
29802,De Ste. Croix
29803,G. E. M.
29804,G.E.M.De Ste.Croix
29805,G.E.M De Ste. Croix
29806,Gaston de Sainte-Croix
29807,Jeff Sypeck
29808,G. Willow Wilson
29809,Allen Rucker
29810,Edward Conlon
29811,Friedrich von Logau
29812,David Ritz
29813,Richard Corliss
29814,Gene Simmons
29815,Beverly Donofrio
29816,Carol Matthau
29817,Simone Pétrement
29818,Simone Pétrement
29819,Simone Pbetrement
29820,Fanny Lewald
29821,Roger Kahn
29822,Charles Lane
29823,Loreta Janeta Velazquez
29824,Yāqūt ibn ʻAbd Allāh al-Ḥamawī
29825,Johnson Mrs.
29826,Dionne
29827,N.-E.
29828,Reine-Marie Paris
29829,Thomas Browne
29830,John Burroughs
29831,J. J. Foster
29832,Lloyd Lewis
29833,Лариса Николаевна Васильева
29834,Violette M. Montagu
29835,Sonsyrea Tate
29836,André Chevrillon
29837,Karl Böhm
29838,Karl Boehm
29839,Emmy Arnold
29840,Arthur Wentworth Hamilton Eaton
29841,Cornelia Stratton Parker
29842,Berthold Auerbach
29843,Antony Sher
29844,Lorenzo Waugh
29845,John Preston Arthur
29846,Daniello Bartoli
29847,Maia Kobabe
29848,Wassily W. Leontief
29849,Michael L. Lahr
29850,Brian WILLAN
29851,John Broad
29852,JOHN BROAD
29853,Seth Shulman
29854,Erik H. Erikson
29855,Doris Leslie
29856,Joseph K. Dixon
29857,Karrine Steffans
29858,Edward H. Davidson
29859,Clarence E. Edwords
29860,Frederick William Robertson
29861,Peter Elkind
29862,Lorenzo Dow
29863,Martha Weinman Lear
29864,John Lock
29865,Richard Wurmbrand
29866,Colin Hodgkinson
29867,Ernest M. Skinner
29868,Ernest Skinner
29869,T. Scott Buhrman
29870,Phoebe Sheavyn
29871,Douglas McKie
29872,Mark Kurzem
29873,Gerald Coffee
29874,Pankaj Mishra
29875,Anne Treneer
29876,William Cowper
29877,Sarah Glidden
29878,Walter A. Dyer
29879,Norman Duncan
29880,Robert Edmond Jones
29881,John Dexter
29882,Rachel Sontag
29883,Paul Cuadros
29884,John Haaren
29885,AB Poland
29886,Henry E. Sigerist
29887,Paul Bushkovitch
29888,Hakim Adi
29889,Jennifer Saginor
29890,Ellen Kuzwayo
29891,Douglas Gibson
29892,Lawrence Thelen
29893,Richard Philip Abels
29894,Richard Abels
29895,Richard P. Abels
29896,Rainer Zerbst
29897,Steven Bach
29898,John Ketwig
29899,A. N. Wilson
29900,Ian Dougherty
29901,Mark Kriegel
29902,Hélinand de Froidmont
29903,Guernes de Pont-Sainte-Maxence 12th cent.
29904,Charles Elmer Upton
29905,Steve Lopez
29906,Anton Felix Schindler
29907,Sam Walton
29908,James Lord
29909,Mary Daly
29910,Katharine Susan Anthony
29911,Emile Boutroux
29912,David Marr
29913,Marr David
29914,Roger Lewis
29915,Peter Sellers
29916,V. F. Khodasevich
29917,Anthony Bozza
29918,F. C. Conybeare
29919,Martha Mockus
29920,Albert Murray
29921,Portia de Rossi
29922,Frank Laurence Lucas
29923,Man Ray
29924,Hilda M. Ridley
29925,Margaret B. Blackman
29926,Agnes McAllister
29927,Lauren Graham
29928,Tracy Borman
29929,Max Egremont
29930,Bernard Berenson
29931,Evgeni Bessonov
29932,James Procter
29933,JAMES PROCTER
29934,Lyman Abbott
29935,Jonathan Periam
29936,Alexander Gregg
29937,Elizabeth Raikes
29938,Margaret Mann.
29939,Flanders
29940,George Sumner Weaver
29941,G. S. Weaver
29942,William James Dawson
29943,J. Morris
29944,Elizabeth Kimball
29945,Marguerite Cunliffe-Owen
29946,Edward Keyes
29947,James Thacher
29948,Christina Crawford
29949,Rubén Darío
29950,Henry Clay Bruce
29951,H. C. Bruce
29952,Clara Thomas
29953,Elder
29954,Aileen Pippett
29955,Archibald
29956,James M. Trotter
29957,Helen C. Black
29958,Montrose Jonas
29959,Abby Sher
29960,Luther Emerson Robinson
29961,James Insley Osborne
29962,Peter Stansky
29963,William Abrahams
29964,F. S. Crafford
29965,Samuel Thomson
29966,Harvey Cushing
29967,Norah Vincent
29968,Aleksander Wat
29969,Armine Von Tempski
29970,Octavius Brooks Frothingham
29971,Fritz Peters
29972,Grenville Mellen
29973,Jim Tully
29974,Truddi Chase
29975,Elizabeth Yates
29976,Perrin
29977,William Henry
29978,Letitia M. Burwell
29979,Dora Vallier
29980,Jewett
29981,1861-1909
29982,Lillian Roth
29983,Mike Connolly
29984,Gerold Frank
29985,Edward Hale Brush
29986,Edward Dinwoodie Strickland
29987,Stewart Perowne
29988,Frederick James Crowest
29989,George Burns
29990,Ernest Augustus Boyd
29991,Lewis Richard Farnell
29992,Le Ly Hayslip
29993,Jay Wurts
29994,Cyrus R. Edmonds
29995,Maurice Bourgeois
29996,Donald Grant Creighton
29997,Anthony Powell
29998,Robert Schumann
29999,Buckland
30000,A. R.
30001,William Henry Hudson
30002,Richard Malcolm Johnston
30003,William H. Browne
30004,Oscar Browning
30005,Henry George
30006,Carolina Nabuco
30007,James Sime
30008,James Grant Wilson
30009,Wilhelm Adolf Lampadius
30010,Ferris Greenslet
30011,Jenkins
30012,John S.
30013,John Creahan
30014,C. Frank Powell
30015,James Sanks Brisbin
30016,Paul M. Angle
30017,Joseph Knight
30018,Percy Fitzgerald
30019,Robert Lewis Dabney
30020,Frederick Trevor Hill
30021,Guido Biagi
30022,Belle Moses
30023,Elizabeth Cabot Cary Agassiz
30024,Elizabeth Thomson King
30025,Jacques Nicolle
30026,Hugh Stokes
30027,John A. Wyeth
30028,Sir David Brewster
30029,C. Desmond Greaves
30030,Ken Mochizuki
30031,Ernest Campbell Mossner
30032,Sargent
30033,John Shipp
30034,Villy Sørensen
30035,Cockburn
30036,Henry Cockburn Lord
30037,S. Reynolds Hole
30038,Roy J. Friedman Mark Twain Collection (Library of Congress)
30039,Arlene Croce
30040,P. Anderson Graham
30041,Екатерина Александровна Гордеева
30042,John Gregory Bourke
30043,Theodore Watts-Dunton
30044,Dole
30045,Nathan Haskell
30046,A. G. Street
30047,Alfred Dreyfus
30048,Georg Morris Cohen Brandes
30049,Jimmy McDonough
30050,Albert J. Guerard
30051,Cynthia Westcott
30052,Cary
30053,Oscar Fay Adams
30054,Francis S. Drake
30055,Rowan Williams
30056,William R. Moody
30057,Johann Heinrich Jung-Stilling
30058,C. T. Winchester
30059,Brian Broome
30060,Yona Harvey
30061,Gerald Bonner
30062,William Henry Milburn
30063,2nd Baron Ashbourne
30064,Clarice E. Richards
30065,Wilfrid Philip
30066,1856-1916
30067,Wesley
30068,Francis Thompson
30069,William Bolitho
30070,Alonzo Bunker
30071,William Vaughn Moody
30072,John Clark Jordan
30073,David Hannay
30074,Philo Tower
30075,Bradshaw
30076,Mary Jane Ward
30077,John R. H. Moorman
30078,Anna Larina
30079,Catriona Kelly
30080,Leo Koenigsberger
30081,A. Wesley Roehm
30082,Rewald
30083,Marie Cook Gorgas
30084,Geoffrey Ashe
30085,Sharon Bell Mathis
30086,David L. Lewis
30087,David L Lewis
30088,Marina Jarre
30089,Augusta Gregory
30090,Arthur Armstrong Denny
30091,Annie E. S. Beard
30092,Sousan Azadi
30093,Angela Ferrante
30094,John Gay
30095,James Clarence Mangan
30096,R. Barry O'Brien
30097,Romain Gary
30098,Dan Levin
30099,T. Earle Welby
30100,Howard Sounes
30101,Marco Pierre White
30102,Stanley Weintraub
30103,Carl Justi
30104,Isabella Marshall Graham
30105,Noel Coward
30106,John Wilson Murray
30107,Peter Clamai
30108,Mme Roland
30109,Samuel Davies Alexander
30110,John Hull
30111,Bertram Fields
30112,Maggie Haberman
30113,Vincent Brome
30114,Leonard Nimoy
30115,Alicia Appleman-Jurman
30116,Cynthia Asquith
30117,Aleyn Lyell Reade
30118,Philip Nicholas Furbank
30119,Henry J. Morgan
30120,Tallulah Bankhead
30121,Marianne Weber
30122,Reese Witherspoon
30123,Curtis
30124,William Eleroy
30125,Yehudi Menuhin
30126,Anaïs Nin
30127,Roy Meredith
30128,William Plomer
30129,W. Plover
30130,David Brown
30131,Luther Burbank
30132,Tony Dungy
30133,Nathan Whitaker
30134,Pierre Courthion
30135,Rex Vicat Cole
30136,Kiese Laymon
30137,John Cleese
30138,Geraldine E McTigue
30139,Nan R Woodruff
30140,Geraldine R McTigue
30141,Susan R Valenza
30142,Raymond W Smock
30143,Mackenzie Phillips
30144,Shulamit Reinharz
30145,Jonathan Franklin
30146,Girolamo Cardano
30147,Edward Judson
30148,Monica Stirling
30149,Elisabeth Israels Perry
30150,Barker
30151,Dudley
30152,Gypsy Rose Lee
30153,Wynn Bullock
30154,Shauna Reid
30155,Claire
30156,Germán Arciniegas
30157,Edward Malins
30158,John Toohey
30159,Iain Wilton
30160,Władysław Bukowiński
30161,Basil Pao
30162,W. Phillip Keller
30163,Phillip Keller
30164,Simone Veil
30165,Beckles Willson
30166,Will Hodgkinson
30167,Craig Kridel
30168,J. Lee Thompson
30169,Susan Billington Harper
30170,Pat Gilbert
30171,Paul Richey
30172,Chas H. Barfoot
30173,Roman Halter
30174,Barbara Lourie Sand
30175,Raymond W. Thorp
30176,Theodore Baker
30177,Eric Alterman
30178,George Dubourg
30179,De Chirico
30180,Giorgio
30181,Francis Hackett
30182,Joan Peyser
30183,William Preston Stapp
30184,A. E. Morgan
30185,Ben Ray Redman
30186,Bill Gutman
30187,Lloyd
30188,Frederick Lawrence
30189,Geoffrey West
30190,Nelly Wilson
30191,Nelly Jussem-Wilson
30192,Christine Roysdon
30193,Christy Roysdon
30194,Linda A. Khatri
30195,Egon Gartenberg
30196,Volkmar Essers
30197,Frances H.
30198,Frances H. Green
30199,Ellenor Eldridge
30200,Ebenezer Smith Thomas
30201,Arthur Hervey
30202,William McEwen
30203,Elsa Jane Guerin
30204,Barbara Winslow
30205,Isaiah W. Wilson
30206,Isaac Senter
30207,Pervez Musharraf
30208,Ralph Barger
30209,Sonny Barger
30210,Keith Zimmerman
30211,Robert M. Henderson
30212,Mark Barrowcliffe
30213,Paul Roazen
30214,Andrew Sinclair
30215,Robert Sidney Douglass
30216,Mary Anne Everett Green
30217,Detlef Laugwitz
30218,Omar Nasiri
30219,Jean François Marmontel
30220,James Babb
30221,Tony Peake
30222,Bart Jones
30223,Bridget Harrison
30224,Tami Oldham Ashcraft
30225,Susea McGearhart
30226,David Kohn
30227,Ian O'Connor
30228,Barbour Publishing
30229,Russell Freedman
30230,Kate Kiesler
30231,David Rozelle
30232,Lucy Wooding
30233,Philip P. Pan
30234,Pierre-Louis Mathieu
30235,Andy Ward
30236,Gavin Hopps
30237,John J. Gebhart
30238,Sue Tilley
30239,Senait Mehari
30240,Zarah Ghahramani
30241,Margaret B. Jones
30242,Leonid Petrovich Grossman
30243,Vicki Mackenzie
30244,Gruen
30245,John Gruen
30246,Sandra Stanley Holton
30247,Joseph J. Bavaro
30248,Thomas L. Mossman
30249,Nikki Sixx
30250,Bill Pennington
30251,Howard Greenfeld
30252,H. Lynn Beck
30253,Veronica Buckley
30254,Milbourne Christopher
30255,Susanna Partsch
30256,Donoso Cortés
30257,Juan marqués de Valdegamas
30258,Alphonse Marie Mucha
30259,Geoffrey Wolff
30260,Carolyn G. Heilbrun
30261,Richard Shannon
30262,Frederic Tuten
30263,Norman
30264,Ben Joravsky
30265,Philip E. Simmons
30266,Philip Simmons
30267,Lisa Alther
30268,Mikiso Hane
30269,Barry Neil Kaufman
30270,Richard S. Westfall
30271,Waldemar A. Nielsen
30272,Robert W. Creamer
30273,Charles J. Shields
30274,Pasha Kovalev
30275,Natasha Devon
30276,Christopher D. Johnson
30277,Aurel Sir
30278,Kathryn R. King
30279,Allan McLane Hamilton
30280,Alison Heath
30281,Cathy Nutbrown
30282,Peter Clough
30283,Philip Selbie
30284,Francis Dodd
30285,David Quammen
30286,Stephen G. Weisner
30287,William F. Hartford
30288,Stephen Weisner
30289,William Hartford
30290,Michael Brecher
30291,Betty Friedan
30292,Peggy Frankland
30293,Maria Coffey
30294,Val Holley
30295,Max Nettlau
30296,Herman Branover
30297,Charlotte Chandler
30298,Ron S. Nolan
30299,Ann Oakley
30300,Charles Alexander Robinson
30301,Bruce E. Olson
30302,Neil McKenna
30303,Christina Hardyment
30304,Joyce McDougall
30305,Fredric Alan Maxwell
30306,Jim Lindberg
30307,Alex Kershaw
30308,Julie M. Fenster
30309,Lewis Grizzard
30310,Qian Julie Wang
30311,Hazard Stevens
30312,Marco Girolamo Vida
30313,Kurt Finker
30314,Ashley Barnwell
30315,John Gielgud
30316,Joe Posnanski
30317,Crystal Zevon
30318,"John ""Red"" Shea"
30319,Mark L. Gardner
30320,Mark Lee Gardner
30321,Bonnie Ring
30322,Allama Muhammad Shibli Nomani
30323,Arthur Keaveney
30324,R. Buckminster Fuller
30325,R. David Edmunds
30326,David Edmunds
30327,Louis Nizer
30328,Geoffrey Skelton
30329,René Victor Auberjonois
30330,Helen Forrester
30331,C. L. Sonnichsen
30332,Ethel Waters
30333,Arthur Gold
30334,John Durnford-Slater
30335,Terry A. Anderson
30336,Max Caspar
30337,Fern Kupfer
30338,Roseanne
30339,Roseanne Barr Arnold
30340,Karen Manners Smith
30341,Yossi Melman
30342,Meir Javedanfar
30343,Catherine Drinker Bowen
30344,Frances Butler Leigh
30345,John F. Love
30346,S. J. Houston
30347,Máximo Gómez
30348,Jeanine McMullen
30349,Juan Luis Castellano
30350,Dick North
30351,Fox Butterfield
30352,Muḥammad Bāqir ibn Muḥammad Taqī Majlisī
30353,Pierre Miquel
30354,Lyle Leverich
30355,Saul Kussiel Padover
30356,Caroline Blackwood
30357,John Felstiner
30358,Richard McCann
30359,Jerry Bryson McMillan
30360,April Maria Williams
30361,Anita Renee Blue
30362,Brian Wilturner
30363,Courtney Harris
30364,Deaonca Bouguere
30365,James Amey
30366,Toni Amey
30367,Geoffrey Payzant
30368,Susan Brind Morrow
30369,Wil Haygood
30370,Rosemary Daniell
30371,William Corr
30372,Graham Payn
30373,Ian MacDonald
30374,Luise Dornemann
30375,Angela Lambert
30376,Wolfgang M. Freitag
30377,Huey P. Newton
30378,Anthony Bianco
30379,Randall E. Stross
30380,Victor Perera
30381,Marie Fleming
30382,John Boyes
30383,Roxane Orgill
30384,Axel Madsen
30385,John Cornwell
30386,Tom Holzel
30387,Audrey Salkeld
30388,Wendy Leigh
30389,Joan Heilbroner
30390,Charles Manson
30391,Nuel Emmons
30392,Aylmer Maude
30393,Mona Wilson
30394,Sheridan Morley
30395,Arthur D. Sorosky
30396,Annette Baran
30397,Reuben Pannor
30398,Gary Giddins
30399,A. Y. Jackson
30400,Clara Campoamor
30401,L. Peru de Lacroix
30402,Francis de Croisset
30403,Anne LaBastille
30404,Leyda
30405,Moran
30406,Martin Moran
30407,Roderick Stewart
30408,William C. Nell
30409,Jane Glover
30410,Andrew Meier
30411,Cupcake Brown
30412,Robert Rumilly
30413,Fritz Brupbacher
30414,Hiroyuki Agawa
30415,Matthew Alexander Henson
30416,Munroe Scott
30417,David Jacques
30418,Barbara Branden
30419,Kathleen Dayus
30420,Fredrika Blair
30421,John Hooper Harvey
30422,Julia Phillips
30423,Andrea Davis Pinkney
30424,J. Brian Pinkney
30425,Dennis Wholey
30426,Herbert S. Terrace
30427,Francis X. J. Coleman
30428,Cilla Black
30429,Charles Einstein
30430,Bruce Barton
30431,Gavin Lambert
30432,Christopher Hogwood
30433,Saradananda Swami
30434,Ronald Hambleton
30435,W. S. R. Hodson
30436,Walter Sir
30437,Hans Gál
30438,Johann Mattheson
30439,Timothy White
30440,Harriett E. Weaver
30441,Bob Woodward
30442,Annette Kobak
30443,Chuck Berry
30444,Patricia Neal
30445,Richard Deneut
30446,Harold C. Livesay
30447,Horace Bell
30448,Alfred Dodd
30449,Jane P. Davidson
30450,Stanley Dance
30451,Al Rose
30452,Teresa Guiccioli
30453,Jonathan Galassi
30454,Bernard Voyenne
30455,Joseph J. Ellis
30456,Francine Patterson
30457,Benjamin Woolley
30458,Bob Smith
30459,Robert Lindsey
30460,Laurence Olivier
30461,J. V. Pollet
30462,Rachel Cohen
30463,Jim Bishop
30464,T. A. Lee
30465,Dennis Wood
30466,H. V. Morton
30467,Alan Gauld
30468,Antony Bridge
30469,Jacinto Freire de Andrade
30470,Piers Brendon
30471,Albert Theodore Goodloe
30472,Hugh Gregory
30473,Gregory Hugh
30474,Pierre Teilhard de Chardin
30475,Imogen Holst
30476,Nancy Verde Barr
30477,Eve LaPlante
30478,John Ralph Willis
30479,Janina Bauman
30480,Cathy Porter
30481,Sarah Lloyd
30482,Eddie Stone
30483,Iain McCalman
30484,Katrina Firlik
30485,Tetsuko Kuroyanagi
30486,Mary Ann Meyers
30487,Lee Lamothe
30488,Adrian Humphreys
30489,Ascanio Condivi
30490,Eberhard Busch
30491,Allan Cunningham
30492,Ruth Scurr
30493,Vanessa Collingridge
30494,Andrew Loog Oldham
30495,Simon Dudfield
30496,Bernie Mac
30497,Stephanie Nolen
30498,Francis Trochu
30499,Ashley C. Ford
30500,Pamela Clarke Keogh
30501,Dennis Fertig
30502,Miriam Rothschild
30503,Pierre Charette
30504,Charlotte Perriand
30505,Henry Ketcham
30506,Freeman Patterson
30507,Daniel Burston
30508,Kathleen V. Kudlinski
30509,Rudy Faber
30510,Illozoo: The Illozoo: The Illustration Agency
30511,Luca Caioli
30512,Horatio Nelson Viscount
30513,Steven Pressman
30514,Cheryl Koenig
30515,Jane Campbell Hutchison
30516,Maegan Parker Brooks
30517,Nicholas Crane
30518,Max Arthur
30519,Judith Herrin
30520,David Roland
30521,Alexandra Lapierre
30522,Vanessa Springora
30523,Natasha Lehrer
30524,Robert O'Neill
30525,Dawn Ades
30526,Francesca Wade
30527,Ellis Paul
30528,Emily Midorikawa
30529,M.D.
30530,Mr. Cecil Murphey
30531,Mary Hilton
30532,Pam Hirsch
30533,W. Beatty-Kingston
30534,Dan Breen
30535,Spike Milligan
30536,Kit Dalton
30537,Sidney Hayden
30538,A. H. Beesly
30539,Oscar Cook
30540,Augustus Row
30541,Celia Sandys
30542,Jennifer Barclay
30543,Christopher Pratt
30544,Rupert Hart-Davis
30545,Adrian Goldsworthy
30546,Les Payne
30547,Robin C. Law
30548,Samuel Moore
30549,Paul E. Lovejoy
30550,Mahommah G. Baquaqua
30551,Fabio R. de Araujo
30552,Stanley G. Payne
30553,Dyron B. Daughrity
30554,Robert Samuels
30555,Toluse Olorunnipa
30556,Frederick Spencer Chapman
30557,Georgie Anne Geyer
30558,Magda Hellinger
30559,Maya Lee
30560,David Brewster
30561,Michael Streissguth
30562,Andie Dominick
30563,Henry Ossian Flipper
30564,Mary S. Lovell
30565,David Nichol Smith
