author_id,author_name
8056,"Steve Perry, Mark Verheiden, Mark A. Nelson"
8057,"Steven Barnes, Ira S. Behr, Hans Beimler"
8058,"Isaac Asimov, Martin H. Greenberg, Charles Waugh, Ron Goulart, Larry Niven, Christopher Anvil, Edward Wellen, Harry Harrison, Larry Eisenberg, Harlan Ellison, Lou Tabakow, Donald Wismer, Henry Slesar, Robert Sheckley, Stephen R. Donaldson"
8059,Tom Clancy
8060,Maĭi︠a︡ Kaganskai︠a︡
8061,Marie-Françoise Dispa
8062,"Wm. Mark Simmoms, Simmons, Wm. Mark."
8063,Copyright Paperback Collection (Library of Congress)
8064,David Jacobs
8065,"Roger MacBride Allen, Thomas B. Allen"
8066,"Dean Wesley Smith, Chuck Wojtkiewicz"
8067,Jon Riis
8068,"W. A. McCay, E.L. Flood"
8069,"Diane Carey, Brannon Braga"
8070,John Darnton
8071,"Peter Nicholls, David Langford, Brian Stableford"
8072,Keith Giffen
8073,Susan Amerikaner
8074,David Land
8075,"Martin H. Greenberg, John Helfers"
8076,"Greg Cox, Kij Johnson"
8077,"D.G Chichester, D. G. Chichester, Margaret Clark"
8078,Tim Byrd
8079,Thomas Berger
8080,Peter Marris
8081,Anne Capeci
8082,Elvira Woodruff
8083,Steven K. Amsterdam
8084,Stephanie M. E. Gallentine
8085,C. J. Cutcliffe Hyne
8086,Hassoldt Davis
8087,Margaret Wander Bonanno
8088,Wyman Guin
8089,William H. Patterson
8090,Paul Levinson
8091,Helen Merrick
8092,Dan Chernenko
8093,"Carol Pohl, Frederik Pohl, James Blish, Isaac Asimov, Clifford D. Simak, Stanley G. Weinbaum, Milton A. Rothman, Raymond Z. Gallun, Poul Anderson, Lester del Rey, Arthur C. Clarke"
8094,Stephen T. Miller
8095,"Thomas M. Disch, Charles Naylor"
8096,"Susan Schade, Jon Buller"
8097,Linnea Sinclair
8098,John Ridley
8099,Paula Downing-King
8100,Tobias S. Buckell
8101,Ninni Holmqvist
8102,Alicia Brodersen
8103,Timothy Bush
8104,César Aira
8105,John McRae
8106,"Cathy East Dubowski, Cathy West, Jim Durk"
8107,"Christopher Priest, John Luther Novak"
8108,"Robinson, Frank M."
8109,"Diane Carey, Brannon Braga, Joe Menosky, Rick Berman"
8110,"Isaac Asimov, Martin H. Greenberg, Richard Matheson, Damon Knight, Gordon R. Dickson, William Tenn, Randall Garrett, Donald A. Wollheim, Alfred Bester, Tom Godwin, Mildred Clingerman, Chad Oliver, Edgar Pangborn, Algis Budrys, Philip K. Dick, Arthur C. Clarke, Anthony Boucher, H. L. Gold, Fredric Brown"
8111,John R. Perlich
8112,Graham J. Murphy
8113,Victoria Taylor
8114,Laurie Sutton
8115,"David, James F."
8116,"Frederik Pohl, Poul Anderson, Isaac Asimov, James Blish, Robert Bloch, John W. Campbell, Arthur C. Clarke, Lester del Rey, Lloyd Arthur Eshbach, Hugo Gernsback, Robert A. Heinlein, Fritz Leiber, Willy Ley, Frank R. Paul, E. E. Smith, Theodore Sturgeon, A. E. van Vogt, E. Mayne Hull"
8117,Joshua P. Aguayo
8118,Paul Voermans
8119,Carola Dibbell
8120,Jonathan Strahan
8121,Martin Leicht
8122,Craig Graham
8123,A. G. Taylor
8124,Eric Brown
8125,Sasha Stephenson
8126,"Ashayana Deane, Anna Hayes"
8127,Eliot Sappingfield
8128,Patrick Nielsen Hayden
8129,Carol Lynch Williams
8130,Elizabeth Schaefer
8131,Nate Ball
8132,Avery Hastings
8133,"David G. Hartwell, Glenn Grant"
8134,Scott K. Andrews
8135,A. J. Lieberman
8136,Mark H. Kruger
8137,"Isaac Asimov, Martin H. Greenberg, Charles G. Waugh, Frederic Brown, Robert E. Howard, H. L. Gold, George Oliver Smith, Clifford D. Simak"
8138,Michael Skeet
8139,Ian Flynn
8140,H. I. Larry
8141,"Ben Bova, Eric Choi"
8142,Emma Pass
8143,Jeanne Ryan
8144,Heather Anastasiu
8145,Nathan Kuzack
8146,Catherine Linka
8147,Jon Skovron
8148,Molly Brooks
8149,"Andrew Erikson, H. G. Wells"
8150,"Ken Liu, Liu Yukun"
8151,Julia Keller
8152,Bill Nye
8153,A. J. Steiger
8154,Jo Walton
8155,"Jeff Grubb, Gabriel Mesta, Tracy Hickman"
8156,John Frederick Burke
8157,Archibald Montgomery Low
8158,Frank Belknap Long
8159,Raymond F. Jones
8160,Kenneth E. Boulding
8161,Tatiani G. Rapatzikou
8162,Lech Jęczmyk
8163,Peadar Ô Guilin
8164,Sharon M. Draper
8165,Carol Snow
8166,Roberto de Sousa Causo
8167,Science Fiction Research Association. National Conference
8168,Patrick Senécal
8169,Paul Chadwick
8170,Hillary Homzie
8171,"Roger Mason, Victoria Mason, Roger Mason"
8172,"CERLI, Centre d'études et de recherches sur les littératures de l'imaginaire"
8173,Elizabeth Levy
8174,Helga Harrison
8175,Nick Harkaway
8176,Claude Farrère
8177,"Caitlín R. Kiernan, Caitlín R. Kiernan"
8178,Bryan Berry
8179,"John Clute, John Clute"
8180,"Adrian Rigelsford, Adrain Rigelsford, Andrew Skilleter"
8181,William J. Boerst
8182,Аркадий Натанович Стругацкий
8183,G. D. Carter
8184,"Deborah Tempest, Mary Shelley"
8185,"Greg Rucka, Matt Wagner"
8186,"Ray Bradbury, Walter Van Tilburg Clark, Kurt Vonnegut, William Stafford, Bernard Malamud, Judith Ortiz Cofer, Sylvia Townsend Warner"
8187,F. L. Wallace
8188,Paul Allen Carter
8189,"Landry Quinn Walker, Landry Walker, Eric Jones"
8190,C. F. Bentley
8191,"M. Keith Booker, Anne-Marie Thomas, Anne-Marie Thomas"
8192,Jean Marzollo
8193,Salvador Benítez
8194,Frank Miller
8195,Bill Fawcett
8196,Jim Burns
8197,"Isaac Asimov, Martin H. Greenberg, Ansen Dibell, Larry Niven, Pat Cadigan, Raymond E. Banks, J. G. Ballard, James H. Schmitz, Irving Cox Jr., Charles L. Fontenay, Arthur C. Clarke, Norman Spinrad"
8198,"Isaac Asimov, Martin H. Greenberg, Robert A. Heinlein, Willard E. Hawkins, Fritz Leiber, Jack Williamson, Robert Arthur, Ross Rocklynne, Lester del Rey, Theodore Sturgeon, A. E. van Vogt, Oscar J. Friend, L. Sprague De Camp, Harry Bates, P. Schuyler Miller"
8199,"Isaac Asimov, Martin H. Greenberg, A. E. van Vogt, Cleve Cartmill, Leigh Brackett, Fritz Leiber, John R. Pierce, Clifford D. Simak, Fredric Brown, Lester del Rey, Henry Kuttner, C. L. Moore, Theodore Sturgeon"
8200,"Isaac Asimov, Martin H. Greenberg, Fredric Brown, Henry Kuttner, C. L. Moore, Fritz Leiber, Raymond F. Jones, Murray Leinster, Leigh Brackett, Lester del Rey, A. Bertram Chandler"
8201,"Isaac Asimov, Martin H. Greenberg, Murray Leinster, Theodore Sturgeon, Arthur C. Clarke, Chandler Davis, Fredric Brown, Nelson S. Bond, Ray Bradbury, Leigh Brackett, Paul Allen Carter, Dolton Edwards, Henry Kuttner, C. L. Moore"
8202,"Isaac Asimov, Poul Anderson, William Tenn, H. Beam Piper, Theodore Sturgeon, T. L. Sherred, Chandler Davis, Martin H. Greenberg, F. N. Waldrop, Jack Williamson, Lawrence L. LeShan, Arthur C. Clarke, Ray Bradbury, Eric Frank Russell, Henry Kuttner, C. L. Moore"
8203,"Martin H. Greenberg, Charles G. Waugh, Ambrose Bierce, Frederik Pohl, Isaac Asimov, Jack London"
8204,"Isaac Asimov, Martin H. Greenberg, William Tenn, Arthur C. Clarke, Ray Bradbury, Cyril M. Kornbluth, Frederic Brown, Edgar Pangborn, Katherine MacLean, Jack Finney, Anthony Boucher, Alan Edward Nourse, Fritz Leiber, Julian May"
8205,"Martin H. Greenberg, Isaac Asimov, Fritz Leiber, Frederik Pohl, Ward Moore, Richard McKenna, Rick Raphael, Paul Myron Anthony Linebarger, Arthur C. Clarke, Henry Slesar, Christopher Anvil, Damon Knight, J. G. Ballard, Genevieve Collins Linebarger"
8206,"Isaac Asimov, Charles G. Waugh, Martin H. Greenberg, Jack Vance, Judith Merril, Henry Slesar, Roger Zelazny, Frederik Pohl, Poul Anderson, Michael G. Coney"
8207,"Isaac Asimov, Charles G. Waugh, Martin H. Greenberg, Robert Silverberg, Donald Kingsbury, Joan D. Vinge, Frederik Pohl, Norman Spinrad, Edward Wellen, Larry Niven, John Varley, Poul Anderson, Gordon R. Dickson"
8208,"Isaac Asimov, Robert Silverberg, Joanna Russ, James Tiptree, Jr., Barry N. Malzberg, Edward Bryant, R. A. Lafferty, Gardner R. Dozois, George Alec Effinger, Gordon Eklund, Miriam Allen De Ford"
8209,Dale Brown
8210,Michael Tobias
8211,"Seymour Simon, Seymour Simon"
8212,"David G. Hartwell, Kathryn Cranmer, Carolyn Gilman, Neil Gaiman, Kathleen Ann Goonan, Paolo Bacigalupi, Elizabeth Bear, Sarah Monette, Ted Chiang, M. Rickert, Cory Doctorow, Vandana Singh, Robert Reed, Michael Swanwick, Ted Kosmatka, Alastair Reynolds, Ann Halam, Jason Sanford, Rosenblum, Robert., Daryl Gregory, Jeff VanderMeer, Rudy Rucker, Karl Schroeder, Tobias S. Buckell, Sue Burke"
8213,Antony Croghan
8214,Dafydd Ab Hugh
8215,Steven Altman
8216,Marc Guillaumie
8217,"T. Cooper, Allison Glock-Clooper"
8218,Katie Kennedy
8219,Patrick Cave
8220,"Joseph D. Olander, Martin H. Greenberg"
8221,Fred Obrecht
8222,David Macinnis Gill
8223,Michael Eaborn
8224,Jaleta Clegg
8225,"Isaac Asimov, Martin H. Greenberg, Fred Saberhagen, Christopher Anvil, John Brunner, Poul Anderson, Clifford D. Simak, Bruce McAllister, Hal Clement, Robert Silverberg, Ray Nelson, Alfred Bester, William Tenn, Roger Zelazny, Philip K. Dick"
8226,"Dick Allen, Lori Allen, Lori Allen"
8227,Paula Weston
8228,William Campbell Powell
8229,Aden Polydoros
8230,Gregg Schigiel
8231,Paula Stokes
8232,Shaun David Hutchinson
8233,Franz Busse
8234,Jean Ure
8235,"Love, John"
8236,Pembroke Sinclair
8237,Jon McGoran
8238,Jessica Koosed Etting
8239,Cat Jordan
8240,Matthew J. Costello
8241,Kathryn Berla
8242,MacKenzie Cadenhead
8243,Mark L. Van Name
8244,Irene Gallo
8245,Christian McKay Heidicker
8246,Krista Ritchie
8247,Emma Carlson Berne
8248,Roger Elwood
8249,Joseph D'Lacey
8250,Jason Vanhee
8251,David Thomas Moore
8252,Bonnie S. Calhoun
8253,Benito Cereno
8254,Jesse Karp
8255,Preston L. Allen
8256,Susan Adrian
8257,Mark Magro
8258,Parker Peevyhouse
8259,James Kochalka
8260,Andrew Gibson
8261,Karen Akins
8262,Jonathan Ross
8263,Melissa E. Hurst
8264,Sophie Campbell
8265,Ardath Mayhar
8266,"Arnold Drake, Bob Haney"
8267,Lois Metzger
8268,Larissa Lai
8269,Diane Stanley
8270,Steven Korté
8271,Martin Handford
8272,"Jason Latour, Tom Taylor"
8273,Cullen Bunn
8274,Brendan Reichs
8275,Chris Wyatt
8276,Holly Goddard Jones
8277,"Amie Kaufman, Meagan Spooner"
8278,Peter Milligan
8279,"Jeph Loeb, Peter David, Terry Kavanagh, John Francis Moore"
8280,Ethan Sacks
8281,"Archie Goodwin, Peter David, Jo Duffy, Walt Simonson"
8282,Robbie Thompson
8283,Daniel Kibblesmith
8284,"Charles Soule, Steve McNiven"
8285,"Zeb Wells, Greg Rucka, Mark Waid, Kathryn Immonen"
8286,Rebecca Hanover
8287,Greg Bustin
8288,Dale Knickerbocker
8289,Chuck Dixon
8290,Chris Schweizer
8291,Ryan Britt
8292,Sam Humphries
8293,Kathy Mackel
8294,Gabrielle Lissauer
8295,Chris Morphew
8296,Hal Schrieve
8297,Jonathan Hickman
8298,Ryan Dalton
8299,Tim Collins
8300,McKenzie P. Odom
8301,Courtney Alameda
8302,"Lin Oliver, Theo Baker"
8303,L. E. DeLano
8304,Jeannine Atkins
8305,Natalie Riess
8306,Eugene Lambert
8307,Stuart Moore
8308,"Wood, A. J."
8309,Sarah Raughley
8310,Chuck Wendig
8311,S. Harrison
8312,"Andy Sawyer, Edward Ahern, Stewart C. Baker, Keyan Bowes, Mike Morgan"
8313,"Jason Fry, Jean-Paul Balmet"
8314,John McNally
8315,Jim Shooter
8316,Sarah Lariviere
8317,Vincent DiFate
8318,Meredith Stroud
8319,Melissa West
8320,Jim Smith
8321,Christopher Cerf
8322,"Michael Bishop, Felix Gotschalk"
8323,"Isaac Asimov, Martin H. Greenberg, Charles Waugh, Keith Laumer, Fritz Leiber, Fredric Brown, David Mason, Arthur C. Clarke"
8324,D. Keith Mano
8325,Peter Fitting
8326,"Veronica Wasserman, Tracey West, Rob Valois"
8327,"Isaac Asimov, Martin H. Greenberg, Charles Waugh, Jack C. Haldeman, Jane Roberts, Brian W. Aldiss, Fredric Brown"
8328,Alexander Jablokov
8329,Tom Shippey
8330,Paul Di Filippo
8331,"Flame Tree Studio, David Wittenberg, Bo Balder, Dominick Cancilla"
8332,"Marvel Comics, Gene Colan, Gerry Conway, Roy Thomas"
8333,"Mark Millar, Chuck Austen, Adam Kubert, Chris Bachalo, Esad Ribic, Kaare Andrews"
8334,Kirsten Beyer
8335,Sherryl Vint
8336,Shari Simpson
8337,"Warren Ellis, Kevin J. Anderson, John Ostrander, Carlos Pacheco, Ale Garza"
8338,"Disney Book Group Staff, Elizabeth Schaefer"
8339,Malorie Blackman
8340,"Ian Flynn, Sonic Scribes Staff"
8341,R. C. Lewis
8342,B. B. Ullman
8343,Steve Beard
8344,"Dan Slott, Valerio Schiti"
8345,"Ed Brisson, Mike Henderson"
8346,Jerry Mahoney
8347,"Ace G. Pilkington, Donald E. Palumbo, C. W. Sullivan"
8348,"Calliope Glass, Caitlin Kennedy"
8349,"Ali-A, Cavan Scott, Aleksandar Sotirovski, Aleksandar Sotirovski"
8350,"Dave Bailey, Bailey, David"
8351,"Rebecca Moesta, Kevin J. Anderson, June Scobee Rodgers"
8352,Malcolm Schmitz
8353,"James Goss, James Goss"
8354,Thomas Macri
8355,Jus Accardo
8356,Dominic Dulley
8357,Amber Kizer
8358,Holly Bodger
8359,"MacKenzie Cadenhead, Sean Ryan, Derek Laufman"
8360,"Ed Brubaker, Trevor Hairsine"
8361,Pat Shand
8362,Johnny Smith
8363,Lisa Tawn Bergren
8364,Stacey Kade
8365,Michael Brotherton
8366,Jason Henderson
8367,"Guillaume Perreault, Francoise Bui"
8368,Danielle Banas
8369,Eugen Bacon
8370,"Stan Lee, Gary Friedrich, Gene Colan, John Romita, Gray Morrow"
8371,"Laurie S. Sutton, Luciano Vecchio"
8372,Rachel Cohn
8373,"Stephen D. Korshak, Arthur C. Clarke, Jerry Weist, Gerry de la Ree, Sam Moskowitz, Forrest J Ackerman, Frank Wu"
8374,"Craig Kyle, Christopher Yost"
8375,"Elizabeth Bear, Greg Bear, David Brin, Nancy Kress, Ann Leckie, Jack McDevitt, Seanan McGuire, Robert J. Saywer, Elizabeth Bear"
8376,Leif Randt
8377,Mark Teague
8378,Peter Telep
8379,"Diane Z Shore, Jessica Alexander"
8380,Dave Hutchinson
8381,Brian Michael Bendis
8382,Angus MacVicar
8383,Linda Nagata
8384,Alan P. R. Gregory
8385,"Jeff Seymour, Brett Helquist"
8386,Carlos Hernandez
8387,Jennifer Macaire
8388,Steven D. Bloom
8389,Nicole M. Taylor
8390,G. D. Falksen
8391,Paul Stewart
8392,D. Jakobs
8393,Jake Bible
8394,Romily Bernard
8395,Deji Bryce Olukotun
8396,Susan M. Bernardo
8397,Tom O'Donnell
8398,Jay Hosler
8399,Margaret Bechard
8400,Jim K. Thomas
8401,Sparth
8402,Ian Ryan
8403,"Stephen King, Greg Bear, Ramsey Campbell, Joe R. Lansdale, Carmen Maria Machado, Mark Samuels, Erica L. Satifka, Brian Stableford, Ray Bradbury, Arthur C. Clarke, W. E. B. Du Bois, Kurt Vonnegut, Drew Ford, Harlan Ellison"
8404,Joe Schreiber
8405,Naomi Hughes
8406,"Archie Goodwin, Al Williamson"
8407,"Steve Brezenoff, Juan Calle Velez"
8408,"Luciano Vecchio, Matthew K. Manning"
8409,"Alan Durant, Sue Mason"
8410,"Ailynn Collins, Juan Calle Velez"
8411,"Luciano Vecchio, Laurie S. Sutton"
8412,"J. E. Bright, Luciano Vecchio"
8413,Charles Dixon
8414,Thomas A. Easton
8415,"Patricia C. Wrede, George Lucas"
8416,Rodman Philbrick
8417,Terry Denton
8418,Stacey Schuett
8419,Jean Karl
8420,Cory McCarthy
8421,"Eve Feldman, Carl Molno"
8422,Pedro Mairal
8423,Janice Antczak
8424,"Peter Haining, Isaac Asimov, Ray Bradbury"
8425,Susan Merrill Squier
8426,Cherith Baldry
8427,Malka Penn
8428,Janey Levy
8429,"Steve Korte, Dario Brizuela"
8430,Nancy Butts
8431,"Susan Kim, Laurence Klavan"
8432,Chris Westwood
8433,Michael CARROLL
8434,James Frey
8435,Istvan Csicsery-Ronay
8436,Myra Mcentire
8437,"Michelle Knudsen, Barry Gott"
8438,Rose Eveleth
8439,Shirley Bear Fedorak
8440,Cas Lester
8441,Maureen Halloran
8442,Amy A. Bartol
8443,"Algis Budrys, L. Ron Hubbard"
8444,"Algis Budrys, Algis Budry"
8445,Susan Kearney
8446,"T. Cooper, Allison Glock-Cooper"
8447,"Maggie Pearson, Pearson"
8448,Stuart Gibbs
8449,Wilhelmina Baird
8450,Dan Elish
8451,Hasbro
8452,K. E. Ormsbee
8453,Charles Butler
8454,Debbie Thomas
8455,Martin Powell
8456,Ellie O'Ryan
8457,"E.E. Borton, Sean Chase, Keith Foster"
8458,Isiah Lavender III
8459,Steve Bowkett
8460,Sherry D. Ficklin
8461,"Roderick Gordon, Brian Williams"
8462,Cecilia Busby
8463,Susan Juby
8464,"Cat Ellington, Naras Kimono, Joseph Strickland"
8465,Blake A. Hoena
8466,Carol Thompson
8467,John Richard Hersey
8468,Field Marshal S. Myrston
8469,"Joe Russo, Edward Gross, Larry Landsman"
8470,Thomas Connolly
8471,David Sweeney
8472,William Kritlow
8473,Roger A. Sneed
8474,Daniel Fondanèche
8475,D. M. Cunningham
8476,P. W. Hueller
8477,Tessa Elwood
8478,Christopher L. Bennett
8479,John Carnell
8480,Teresa Reed
8481,"Claudia Gabel, Cheryl Klam"
8482,Neal Roger Tringham
8483,Sarah Annes Brown
8484,Joel A. Nichols
8485,Neil Arksey
8486,Wendy Smith
8487,L. J. Adlington
8488,Craig W. Anderson
8489,Jerry Sohl
8490,"Steinberg, David"
8491,"Devin K. Grayson, Phil Jimenez, Devin Grayson"
8492,J. B. Stephens
8493,Michael Orgill
8494,Luděk Pešek
8495,William Richard Bradshaw
8496,Walter R. Cole
8497,Earl Mac Rauch
8498,Barry McGhan
8499,Eduardo Goligorsky
8500,Jane Hipolito
8501,Harold L. Berger
8502,Mark C. Glassy
8503,Brian Tomlinson
8504,Scandinavian Science-Fiction Festival (1977 University of Copenhagen)
8505,Julie Bell
8506,Carl L. Biemiller
8507,"Bishop, Gerald."
8508,Holly Stephenson
8509,Bonny Becker
8510,Stan Barets
8511,Don Ellis
8512,Dick Jude
8513,John Maddox Roberts
8514,Fletcher Pratt
8515,Christopher
8516,Benjamin Appel
8517,"Henry A. Bamman, Robert J. Whitehead, William Odell"
8518,David Churchill
8519,William Contento
8520,Ross Robert Olney
8521,Science Fiction Writers of America.
8522,"Kem Antilles, Kevin J. Anderson, Rebecca Moesta"
8523,Douglas
8524,"K.D. Wentworth, K. D. Wentworth"
8525,"Dafydd Ab Hugh, Larry Elmore"
8526,"John Wagner, Alan Grant"
8527,"John Wagner, Peter Doherty"
8528,Michael J. Dodge
8529,Roderick Townley
8530,Lesley Standring
8531,Jack C. Haldeman
8532,Peter Crowther
8533,William G. Bogart
8534,Ashley
8535,H. A. Covington
8536,S.L. Viehl
8537,Pop-Up
8538,Disney Book Club
8539,Ellen Weiss
8540,Sergeĭ Lukʹi͡anenko
8541,"Mike Resnick, Isaac Asimov"
8542,"Maureen George, Anna DiVito"
8543,Aristides Ruiz
8544,Eric Saward
8545,"Pip Baker, Jane Baker"
8546,"Simon Bucher-Jones, Kelly Hale"
8547,"Golden Books, Deborah Kovacs"
8548,Adrien Stoutenberg
8549,Linda E. Bushyager
8550,Nickelodeon
8551,"Gary Friedrich, Doug Moench"
8552,Diana Hendry        
8553,Christopher Watson
8554,Gaail Freeman
8555,Rick Browne
8556,"Mueller, Richard, Richard Mueller, David Simons, Sheldon Lee Gosline"
8557,"Kevin O'Donnell, Jr"
8558,Dan Abnett
8559,A. D. Nauman
8560,Christopher Black
8561,Devan Aptekar
8562,Marc A. Cerasini
8563,Karl Schroeder
8564,Sara Varon
8565,Erika Gottlieb
8566,John Brindley
8567,Mark Richard Zubro
8568,"Stephen Bissette, Dave Dorman"
8569,Scott Allie
8570,Sol Yurick
8571,Ruth Symes
8572,Larry Segriff
8573,Susan M. Shwartz
8574,Rick Cook
8575,Devlin Church
8576,Max Harms
8577,Lars Teeney
8578,M. Keith Booker
8579,Eva Gray
8580,"Martin H. Greenberg, Larry Segriff"
8581,Bill Matheny
8582,Alexandre Jardin
8583,Hjalti Danielsson
8584,Scott E. Sutton
8585,Torsten Krol
8586,Aaron Rosenberg
8587,Jim Nelson
8588,"Mack Reynolds, Dean Ing"
8589,Calliope Glass
8590,Tristan Black Wolf
8591,"John Wyndham, David Ketterer, Andy Sawyer"
8592,Tom Kirkbride
8593,"John Joseph Adams, Lev Grossman, Stephen Baxter, Paul McAuley, Seanan McGuire, Michael Swanwick, Gregory Benford, William Alexander, Pat Cadigan, Joyce Carol Oates, John R. Fultz, Vandana Singh, Paul Melko, Kelly Link, Ian McDonald, Simon McCaffery, E. Catherine Tobler, Alastair Reynolds, Ursula K. Le Guin, Stephen King, David Barr Kirtley, Mercurio D. Rivera, Jeff VanderMeer, George R. R. Martin, Carrie Vaughn, Tim Pratt, Robert Reed, Catherynne M. Valente, Yoon Ha Lee, Orson Scott Card, Christie Yant, Robert Silverberg, Ross E. Lockhart"
8594,"Brian Koschak, Brian Koschak"
8595,Patrick Kinney
8596,"Jonathan Strahan, Ted Chiang, Elizabeth Bear, Peter S. Beagle, Jeff VanderMeer, Paolo Bacigalupi, Ian McDonald, Holly Black, John Kessel, Paul McAuley, Garth Nix, Holly Phillips, Stephen Baxter, Stephen King, Robert Reed, Joan Aiken, Margo Lanagan, Ted Kosmatka, Kij Johnson, Rachel Swirsky, Greg Egan, Hannu Rajaniemi, Maureen F. McHugh, M. Rickert, M. Rickert, Richard Bowes, Ken Scholes, Kelly Link"
8597,Nikalas Catlow
8598,Jeamy Lee
8599,Panama Oxridge
8600,Dennis Pepper
8601,Adam Frost
8602,Arthur G. Slade
8603,Felicia Law
8604,Suzy Kline
8605,"Gilbert Morris, Dan Meeks"
8606,"Gilbert Morris, Dan Meeks, Joseph Meeks"
8607,"Mason, Tom, Tom Mason, Dan Danko"
8608,"Steve Perry, Lowell Cunningham, Ed Solomon"
8609,Rainer Eisfeld
8610,"Wallace, Ian"
8611,Terry Lloyd Vinson
8612,Clare Hibbert
8613,"Anne McCaffrey, Margaret Ball"
8614,"Isaac Asimov, Martin H. Greenberg, Frederik Pohl, Cyril M. Kornbluth, Charles G. Waugh, Henry Slesar, Robert Sheckley, David Brin, Clifford D. Simak, George H. Smith, Thomas A. Easton, A. A. Jackson, IV , Howard Waldrop, Philip K. Dick, David R. Bunch, Algis Budrys, Henry Kuttner, C. L. Moore, Lester del Rey, Michael Shaara, Harry Bates"
8615,Brant House
8616,"Jerry Pournelle, Jim Baen"
8617,Joan Lowery Nixon
8618,James H. Schmitz
8619,Leo Frankowski
8620,Malcolm Rose
8621,Amy Axelrod
8622,Sybil Leek
8623,Michael Cart
8624,Robert Thurston
8625,Kristen Landon
8626,Marc Matz
8627,Stephen Marlowe
8628,"Kevin Randle, Kevin Randall, Robert Cornett"
8629,Chris Lynch
8630,Jonny Moon
8631,Mike Jung
8632,Jill Williamson
8633,Athena Andreadis
8634,Christopher Zenos
8635,Charles L. Grant
8636,Alva Rogers
8637,"Jane B. Mason, Chris Trevas"
8638,Michael Vincent Acampora
8639,"Gary Westfahl, Wong Kin Yuen, Amy Kit-sze Chan"
8640,Jacob Gowans
8641,"George Edgar Slusser, Eric S. Rabkin"
8642,Bryan W. Fields
8643,Steve Johnson (1960-)
8644,David Klass
8645,"Carol Serling, Robert J. Serling, Rod Serling"
8646,Ruth Amos
8647,Ken Shufeldt
8648,J. R. Dunn
8649,"George A. Romero, Susanna Sparrow"
8650,Clare Cooper
8651,"Veronica Hollinger, Joan Gordon"
8652,Elizabeth Dowsett
8653,Grania Davis
8654,Gretchen McNeil
8655,Kathryn Rose
8656,"W. Haden Blackman, Ryan Kafman, Justin Lambros, Fillbach Brothers"
8657,Kirsty Murray
8658,Matthew Gilbert
8659,Bryan Cholfin
8660,Arthur Byron Cover
8661,Aidan Chambers
8662,Peter Haining
8663,"Val Staples, Roberto Orci, Alex Kurtzman, E. K. Stein, Rogers, John"
8664,"Terri Windling, Mark Alan Arnold, E. Arnold"
8665,"Isaac Asimov, Martin H. Greenberg, Charles G. Waugh, Robert Chilson, Frederick D. Gottfried, Joseph P. Martino, Jerry Oltion, Timothy Zahn, Hayden, Howard, William Jon Watkins, Grant D. Callin, Barry B. Longyear, Joseph Green, Patrice Milton, Thomas Wylde, Sheila Finch, Edward Wellen"
8666,"Michael W. Carroll, Robert Elmer"
8667,"Isaac Asimov, Martin H. Greenberg, Charles G. Waugh, A. E. van Vogt, Eric Frank Russell, Bob Shaw, Mark Clifton, Philip K. Dick, Walter M. Miller Jr., Lester del Rey, Avram Davidson, Piers Anthony, Philip E. High, William Tenn, Albert Flynn, Fred Saberhagen, Henry Kuttner"
8668,Michael Stearns
8669,Nina Bawden
8670,Thomas P. Hopp
8671,"J. M. DeMatteis, Mike Zeck, Bob McLeod"
8672,Jonathan Quijano
8673,DayAnn M. Kennedy
8674,John J. Pierce
8675,Jack Butler
8676,Claire M. Caterer
8677,Cristin Bishara
8678,"R. A. Montgomery, Shannon Gilligan"
8679,Keith L. Justice
8680,Sir Compton Mackenzie
8681,"Polly Barton, Sam Bett, David Boyd, Daniel Joseph"
8682,Madeleine Urban
8683,"John Clute, Peter Nicholls"
8684,Kate Messner
8685,David Teague
8686,"Elizabeth Wein, Phil Noto"
8687,A.L. Davroe
8688,Delilah S. Dawson
8689,Andrew DeYoung
8690,"Cecil Castellucci, Jason Fry, Phil Noto"
8691,Drew Daywalt
8692,Nathan Bransford
8693,Polly Shulman
8694,Michael Carroll
8695,Catherine Knutsson
8696,"Kathryn Lasky, Stephen Gilpin"
8697,Victoria Forester
8698,"Orson Scott Card, Emily Janice Card"
8699,Teri Hall
8700,Frederick Siemon
8701,"Eric Garber, Lyn Paleo"
8702,Will Hadcroft
8703,Renato Giovannoli
8704,Michael Armstrong
8705,Rich Larson
8706,"Jonathan Strahan, Charlie Jane Anders, Tobias S. Buckell, Indrapramit Das, Suzanne Palmer, Karin Tidbeck, Malka Older, Ted Chiang, Rich Larson, Han Song, S. L. Huang, Alice Sola Kim, Peter Watts, Suyi Davies Okungbowa, Tegan Moore, Elizabeth Bear, N. K. Jemisin, Ken Liu, Vandana Singh, E. Lily Yu, Sofía Rhei, Greg Egan, Sofía Rhei, Fonda Lee, Caroline M. Yoachim"
8707,Rick Shelley
8708,Elissa Malcohn
8709,James L. Halperin
8710,Joseph Bruchac
8711,Philip Hinchcliffe
8712,A. C. H. Smith
8713,"Tobias S. Buckell, Joe Monti"
8714,Sarah Cross
8715,Michael Bishop
8716,Patrick B. Sharp
8717,Mark Brake
8718,Margaret Ball
8719,"David Weber, Eric Flint"
8720,Charlotte Kerner
8721,Larry McCaffery
8722,"Frank R. Stockton, Frederick Richardson"
8723,Mark Sufrin
